bet0_f,spe1,s,maxstp,EP_dens_on,Bdens,Adens,Beam Ion Effective Temp(keV),Ion Temp(keV),Thermal Pressure(kPa),Tor Rot(km/s),gam,om_r,gam_var,om_r_var
0.0086,1,5000000.0,2500,1,0.9,10,60,0,0,0,0.0051735658333333335,0.00558669125,3.703491666884059e-08,3.1142599768967383e-07
0.010499999999999999,1,5000000.0,2500,1,0.1,0.5,0,0,0,0,0.005728219166666666,0.07563279458333333,2.2139799846014493e-07,0.0050948964486046
0.010499999999999999,1,5000000.0,2500,1,0.1,0.5,10,0,0,0,0.005209684583333333,0.006117326249999999,1.146687565199274e-08,1.4522440492880436e-07
0.010499999999999999,1,5000000.0,2500,1,0.1,0.5,20,0,0,0,0.005197873333333333,0.005899223333333334,1.220871584057971e-08,8.101077310144931e-09
0.010499999999999999,1,5000000.0,2500,1,0.1,0.5,30,0,0,0,0.005207717083333333,0.005873468333333333,1.1999587986775375e-08,3.836515875362316e-09
0.010499999999999999,1,5000000.0,2500,1,0.1,0.5,40,0,0,0,0.00521905125,0.005889895,1.2059828637499995e-08,3.50335162608695e-09
0.010499999999999999,1,5000000.0,2500,1,0.1,0.5,60,0,0,0,0.005219909999999999,0.0058765399999999995,1.250681165217392e-08,3.654681426086959e-09
0.010499999999999999,1,5000000.0,2500,1,0.1,2,0,0,0,0,0.0448935,0.146779,0.0,0.0
0.010499999999999999,1,5000000.0,2500,1,0.1,2,10,0,0,0,0.04398470000000001,0.161922,5.024165072314528e-35,0.0
0.010499999999999999,1,5000000.0,2500,1,0.1,2,20,0,0,0,0.0412194,0.17519000000000004,0.0,8.038664115703245e-34
0.010499999999999999,1,5000000.0,2500,1,0.1,2,30,0,0,0,0.0373422,0.186384,0.0,0.0
0.010499999999999999,1,5000000.0,2500,1,0.1,2,40,0,0,0,0.0323271,0.195634,0.0,0.0
0.010499999999999999,1,5000000.0,2500,1,0.1,2,60,0,0,0,0.0198534,0.209332,0.0,0.0
0.010499999999999999,1,5000000.0,2500,1,0.1,5,0,0,0,0,0.0865984,0.132979,0.0,0.0
0.010499999999999999,1,5000000.0,2500,1,0.1,5,10,0,0,0,0.0862825,0.151136,0.0,0.0
0.010499999999999999,1,5000000.0,2500,1,0.1,5,20,0,0,0,0.08347920000000002,0.166356,2.0096660289258113e-34,0.0
0.010499999999999999,1,5000000.0,2500,1,0.1,5,30,0,0,0,0.0792212,0.17960300000000004,0.0,8.038664115703245e-34
0.010499999999999999,1,5000000.0,2500,1,0.1,5,40,0,0,0,0.073949,0.19132399999999997,0.0,8.038664115703245e-34
0.010499999999999999,1,5000000.0,2500,1,0.1,5,60,0,0,0,0.0612586,0.21055499999999996,0.0,8.038664115703245e-34
0.010499999999999999,1,5000000.0,2500,1,0.1,8,0,0,0,0,0.113798,0.122906,0.0,0.0
0.010499999999999999,1,5000000.0,2500,1,0.1,8,10,0,0,0,0.113799,0.144336,0.0,0.0
0.010499999999999999,1,5000000.0,2500,1,0.1,8,20,0,0,0,0.111002,0.16237,0.0,0.0
0.010499999999999999,1,5000000.0,2500,1,0.1,8,30,0,0,0,0.106334,0.17796599999999999,0.0,8.038664115703245e-34
0.010499999999999999,1,5000000.0,2500,1,0.1,8,40,0,0,0,0.100298,0.19164100000000003,0.0,8.038664115703245e-34
0.010499999999999999,1,5000000.0,2500,1,0.1,8,60,0,0,0,0.0851983,0.214039,0.0,0.0
0.010499999999999999,1,5000000.0,2500,1,0.1,10,0,0,0,0,0.128664,0.11745699999999999,0.0,2.0096660289258113e-34
0.010499999999999999,1,5000000.0,2500,1,0.1,10,10,0,0,0,0.128781,0.140688,0.0,0.0
0.010499999999999999,1,5000000.0,2500,1,0.1,10,20,0,0,0,0.126032,0.160422,0.0,0.0
0.010499999999999999,1,5000000.0,2500,1,0.1,10,30,0,0,0,0.12120000000000002,0.17760300000000004,2.0096660289258113e-34,8.038664115703245e-34
0.010499999999999999,1,5000000.0,2500,1,0.1,10,40,0,0,0,0.11475600000000001,0.19272,2.0096660289258113e-34,0.0
0.010499999999999999,1,5000000.0,2500,1,0.1,10,60,0,0,0,0.0980993,0.21754700000000002,0.0,8.038664115703245e-34
0.010499999999999999,1,5000000.0,2500,1,0.3,0.5,0,0,0,0,0.005175727916666667,0.006003166250000001,1.3864023591123183e-08,2.520657002445651e-08
0.010499999999999999,1,5000000.0,2500,1,0.3,0.5,10,0,0,0,0.005172766666666667,0.005790304166666666,1.9474950388405778e-08,1.0221671044275359e-07
0.010499999999999999,1,5000000.0,2500,1,0.3,0.5,20,0,0,0,0.0051811466666666665,0.005794887500000001,1.6694803605797105e-08,6.361093364565221e-08
0.010499999999999999,1,5000000.0,2500,1,0.3,0.5,30,0,0,0,0.00516417375,0.005719959583333332,2.1094083050543482e-08,1.1181028125634054e-07
0.010499999999999999,1,5000000.0,2500,1,0.3,0.5,40,0,0,0,0.0052173625,0.005897935,1.2072948402173913e-08,3.641662000000002e-09
0.010499999999999999,1,5000000.0,2500,1,0.3,0.5,60,0,0,0,0.005222556666666666,0.0058766525,1.2314221153623186e-08,3.6172011760869524e-09
0.010499999999999999,1,5000000.0,2500,1,0.3,2,0,0,0,0,0.0235221,0.151336,0.0,0.0
0.010499999999999999,1,5000000.0,2500,1,0.3,2,10,0,0,0,0.025444399999999995,0.16776099999999997,1.256041268078632e-35,8.038664115703245e-34
0.010499999999999999,1,5000000.0,2500,1,0.3,2,20,0,0,0,0.024697,0.17974900000000002,0.0,8.038664115703245e-34
0.010499999999999999,1,5000000.0,2500,1,0.3,2,30,0,0,0,0.0212289,0.189391,0.0,0.0
0.010499999999999999,1,5000000.0,2500,1,0.3,2,40,0,0,0,0.0157309,0.197155,0.0,0.0
0.010499999999999999,1,5000000.0,2500,1,0.3,2,60,0,0,0,0.0133843,0.0687604,0.0,0.0
0.010499999999999999,1,5000000.0,2500,1,0.3,5,0,0,0,0,0.0188416,0.048942000000000006,0.0,5.024165072314528e-35
0.010499999999999999,1,5000000.0,2500,1,0.3,5,10,0,0,0,0.0230905,0.055371,0.0,0.0
0.010499999999999999,1,5000000.0,2500,1,0.3,5,20,0,0,0,0.0254292,0.0602484,0.0,0.0
0.010499999999999999,1,5000000.0,2500,1,0.3,5,30,0,0,0,0.026928999999999998,0.0644038,1.256041268078632e-35,0.0
0.010499999999999999,1,5000000.0,2500,1,0.3,5,40,0,0,0,0.027878300000000005,0.0680843,1.256041268078632e-35,0.0
0.010499999999999999,1,5000000.0,2500,1,0.3,5,60,0,0,0,0.0286457,0.0744167,0.0,0.0
0.010499999999999999,1,5000000.0,2500,1,0.3,8,0,0,0,0,0.0380722,0.0551829,0.0,0.0
0.010499999999999999,1,5000000.0,2500,1,0.3,8,10,0,0,0,0.0395136,0.0619746,0.0,0.0
0.010499999999999999,1,5000000.0,2500,1,0.3,8,20,0,0,0,0.040048,0.0673143,0.0,0.0
0.010499999999999999,1,5000000.0,2500,1,0.3,8,30,0,0,0,0.0400384,0.0717092,0.0,0.0
0.010499999999999999,1,5000000.0,2500,1,0.3,8,40,0,0,0,0.0396597,0.0754259,0.0,0.0
0.010499999999999999,1,5000000.0,2500,1,0.3,8,60,0,0,0,0.0381293,0.0813617,0.0,0.0
0.010499999999999999,1,5000000.0,2500,1,0.3,10,0,0,0,0,0.0501062,0.05775070000000001,0.0,5.024165072314528e-35
0.010499999999999999,1,5000000.0,2500,1,0.3,10,10,0,0,0,0.0504598,0.0656409,0.0,0.0
0.010499999999999999,1,5000000.0,2500,1,0.3,10,20,0,0,0,0.0499349,0.0717062,0.0,0.0
0.010499999999999999,1,5000000.0,2500,1,0.3,10,30,0,0,0,0.0488511,0.0765702,0.0,0.0
0.010499999999999999,1,5000000.0,2500,1,0.3,10,40,0,0,0,0.04738119999999999,0.0805402,5.024165072314528e-35,0.0
0.010499999999999999,1,5000000.0,2500,1,0.3,10,60,0,0,0,0.043655599999999996,0.0864082,5.024165072314528e-35,0.0
0.010499999999999999,1,5000000.0,2500,1,0.6,0.5,0,0,0,0,0.005183949166666667,0.00593435875,1.420603377318842e-08,4.0017558541847856e-08
0.010499999999999999,1,5000000.0,2500,1,0.6,0.5,10,0,0,0,0.005181635833333333,0.005823342499999999,1.7731232703623218e-08,7.420248489782606e-08
0.010499999999999999,1,5000000.0,2500,1,0.6,0.5,20,0,0,0,0.004934064166666666,0.00483467125,8.694654307753625e-08,1.0248265531505434e-06
0.010499999999999999,1,5000000.0,2500,1,0.6,0.5,30,0,0,0,0.005192234166666667,0.005775484583333334,1.6382169616666665e-08,5.669654342590578e-08
0.010499999999999999,1,5000000.0,2500,1,0.6,0.5,40,0,0,0,0.005201626666666667,0.005826884583333333,1.360912257101451e-08,1.8938226269384075e-08
0.010499999999999999,1,5000000.0,2500,1,0.6,0.5,60,0,0,0,0.0052256141666666665,0.005872947916666667,1.2055135355797069e-08,3.5385921128623203e-09
0.010499999999999999,1,5000000.0,2500,1,0.6,2,0,0,0,0,0.005183394583333333,0.006075734583333332,1.1226543095471001e-08,3.2754357998188312e-09
0.010499999999999999,1,5000000.0,2500,1,0.6,2,10,0,0,0,0.005179259166666667,0.006024262083333333,1.4118207390579724e-08,7.911745173731882e-09
0.010499999999999999,1,5000000.0,2500,1,0.6,2,20,0,0,0,0.005210007083333333,0.005968747916666667,1.204969539547101e-08,3.03942038242754e-09
0.010499999999999999,1,5000000.0,2500,1,0.6,2,30,0,0,0,0.005206225833333334,0.005923515833333333,1.2989201181884056e-08,4.049062355797105e-09
0.010499999999999999,1,5000000.0,2500,1,0.6,2,40,0,0,0,0.00515491125,0.005723540416666668,2.481297435054349e-08,1.078518815172101e-07
0.010499999999999999,1,5000000.0,2500,1,0.6,2,60,0,0,0,0.006290698333333333,0.06580243749999999,7.197971014494773e-14,8.459239130413688e-13
0.010499999999999999,1,5000000.0,2500,1,0.6,5,0,0,0,0,0.0093578,0.0342901,0.0,0.0
0.010499999999999999,1,5000000.0,2500,1,0.6,5,10,0,0,0,0.0108618,0.0404847,0.0,0.0
0.010499999999999999,1,5000000.0,2500,1,0.6,5,20,0,0,0,0.0115452,0.04593139999999999,0.0,5.024165072314528e-35
0.010499999999999999,1,5000000.0,2500,1,0.6,5,30,0,0,0,0.0119198,0.0510422,0.0,0.0
0.010499999999999999,1,5000000.0,2500,1,0.6,5,40,0,0,0,0.012290500000000001,0.0558673,3.14010317019658e-36,0.0
0.010499999999999999,1,5000000.0,2500,1,0.6,5,60,0,0,0,0.0130933,0.0642149,0.0,0.0
0.010499999999999999,1,5000000.0,2500,1,0.6,8,0,0,0,0,0.0112339,0.0355697,0.0,0.0
0.010499999999999999,1,5000000.0,2500,1,0.6,8,10,0,0,0,0.0121234,0.0419242,0.0,0.0
0.010499999999999999,1,5000000.0,2500,1,0.6,8,20,0,0,0,0.0122875,0.0473265,0.0,0.0
0.010499999999999999,1,5000000.0,2500,1,0.6,8,30,0,0,0,0.0121055,0.052189000000000006,0.0,5.024165072314528e-35
0.010499999999999999,1,5000000.0,2500,1,0.6,8,40,0,0,0,0.0117671,0.056681100000000005,0.0,5.024165072314528e-35
0.010499999999999999,1,5000000.0,2500,1,0.6,8,60,0,0,0,0.0199196,0.259055,0.0,0.0
0.010499999999999999,1,5000000.0,2500,1,0.6,10,0,0,0,0,0.011121936666666665,0.08333980416666666,3.979089328579712e-07,4.809099760688405e-07
0.010499999999999999,1,5000000.0,2500,1,0.6,10,10,0,0,0,0.013204737499999999,0.0940975,2.563586956522477e-13,4.782608695649672e-14
0.010499999999999999,1,5000000.0,2500,1,0.6,10,20,0,0,0,0.012694816666666666,0.10109833333333333,1.6024927536232502e-11,8.840579710138475e-12
0.010499999999999999,1,5000000.0,2500,1,0.6,10,30,0,0,0,0.010914417916666667,0.1053991125,1.0977567733563407e-06,2.0046819559239087e-06
0.010499999999999999,1,5000000.0,2500,1,0.6,10,40,0,0,0,0.010628530833333335,0.24470216666666667,4.9360781602477525e-05,0.00023110349214492762
0.010499999999999999,1,5000000.0,2500,1,0.6,10,60,0,0,0,0.026111399999999996,0.254249,1.256041268078632e-35,0.0
0.010499999999999999,1,5000000.0,2500,1,0.9,0.5,0,0,0,0,0.0052040716666666665,0.005997891666666667,1.0933119944927549e-08,5.002583875362319e-09
0.010499999999999999,1,5000000.0,2500,1,0.9,0.5,10,0,0,0,0.0052059425000000005,0.005924059999999999,1.2517573063043462e-08,8.735634373913043e-09
0.010499999999999999,1,5000000.0,2500,1,0.9,0.5,20,0,0,0,0.005220900416666667,0.005925155833333333,1.1694379291123183e-08,3.2942586862318866e-09
0.010499999999999999,1,5000000.0,2500,1,0.9,0.5,30,0,0,0,0.00510995625,0.00550070625,4.623142630271736e-08,4.3370818009402177e-07
0.010499999999999999,1,5000000.0,2500,1,0.9,0.5,40,0,0,0,0.004946757916666667,0.00483439125,8.987717526068841e-08,1.0370133846809783e-06
0.010499999999999999,1,5000000.0,2500,1,0.9,0.5,60,0,0,0,0.00519471625,0.005810475833333333,1.4500001711413049e-08,2.1563768407971006e-08
0.010499999999999999,1,5000000.0,2500,1,0.9,2,0,0,0,0,0.005201742916666667,0.0060250045833333335,1.1271271595471004e-08,3.1355719911231997e-09
0.010499999999999999,1,5000000.0,2500,1,0.9,2,10,0,0,0,0.005216219583333334,0.005959506666666667,1.1392032108514492e-08,3.1955434666666733e-09
0.010499999999999999,1,5000000.0,2500,1,0.9,2,20,0,0,0,0.0052076008333333335,0.005896945416666667,1.3170665155797111e-08,1.2575026078079724e-08
0.010499999999999999,1,5000000.0,2500,1,0.9,2,30,0,0,0,0.005186819583333333,0.0058285674999999995,1.7399953795471003e-08,4.65627268804348e-08
0.010499999999999999,1,5000000.0,2500,1,0.9,2,40,0,0,0,0.005203375,0.005820656666666667,1.6350001382608684e-08,3.237022857971013e-08
0.010499999999999999,1,5000000.0,2500,1,0.9,2,60,0,0,0,0.005216214166666667,0.005845435416666667,1.388469315579709e-08,1.015626541721014e-08
0.010499999999999999,1,5000000.0,2500,1,0.9,5,0,0,0,0,0.0052080458333333335,0.00595232125,1.0905880416666657e-08,1.4730134507065195e-08
0.010499999999999999,1,5000000.0,2500,1,0.9,5,10,0,0,0,0.005132679583333333,0.005577244166666666,4.777319019547098e-08,4.078579581905797e-07
0.010499999999999999,1,5000000.0,2500,1,0.9,5,20,0,0,0,0.0052387591666666665,0.005911286249999999,9.632746860144914e-09,3.1351622157608686e-09
0.010499999999999999,1,5000000.0,2500,1,0.9,5,30,0,0,0,0.005141947916666666,0.005588358750000001,4.286131087807971e-08,3.6805729309836964e-07
0.010499999999999999,1,5000000.0,2500,1,0.9,5,40,0,0,0,0.005203406666666667,0.0057390925,2.090117359710146e-08,1.0690608496739124e-07
0.010499999999999999,1,5000000.0,2500,1,0.9,5,60,0,0,0,0.005230425416666667,0.005874981666666667,1.026106970416665e-08,3.812246449275363e-09
0.010499999999999999,1,5000000.0,2500,1,0.9,8,0,0,0,0,0.005199881666666667,0.0059027908333333335,1.5474837771014515e-08,7.070003173840579e-08
0.010499999999999999,1,5000000.0,2500,1,0.9,8,10,0,0,0,0.00523287875,0.005933043333333333,1.017606173315216e-08,3.3210070753623227e-09
0.010499999999999999,1,5000000.0,2500,1,0.9,8,20,0,0,0,0.00513846625,0.005559294583333333,4.7633493215760867e-08,4.2302869296503614e-07
0.010499999999999999,1,5000000.0,2500,1,0.9,8,30,0,0,0,0.005213188333333334,0.0057803695833333335,1.529409254492752e-08,6.994038305634057e-08
0.010499999999999999,1,5000000.0,2500,1,0.9,8,40,0,0,0,0.0051011791666666665,0.005413034166666666,6.558245579057968e-08,6.450905489123188e-07
0.010499999999999999,1,5000000.0,2500,1,0.9,8,60,0,0,0,0.005227539166666666,0.005825512916666667,1.1586942660144916e-08,1.4598858891123206e-08
0.010499999999999999,1,5000000.0,2500,1,0.9,10,0,0,0,0,0.005213127916666667,0.0059417979166666674,1.1236071382427529e-08,2.1577172382427528e-08
0.010499999999999999,1,5000000.0,2500,1,0.9,10,10,0,0,0,0.005231762500000001,0.0059332525,1.0221946132608707e-08,3.351427419565228e-09
0.010499999999999999,1,5000000.0,2500,1,0.9,10,20,0,0,0,0.005189655833333333,0.0057621970833333334,2.0601384973188404e-08,1.4370830429981888e-07
0.010499999999999999,1,5000000.0,2500,1,0.9,10,30,0,0,0,0.005208671666666667,0.005786220416666667,1.5783282840579725e-08,8.19584251346015e-08
0.010499999999999999,1,5000000.0,2500,1,0.9,10,40,0,0,0,0.005245507916666667,0.005873661666666666,9.418986643297094e-09,3.488722457971019e-09
0.010499999999999999,1,5000000.0,2500,1,0.9,10,60,0,0,0,0.005239750833333334,0.00584795125,1.0168927938405794e-08,6.865603602717395e-09
0.012400000000000001,1,5000000.0,2500,1,0.1,0.5,0,0,0,0,0.006855362916666667,0.13441793875,5.935940044041669e-07,0.003642385176616186
0.012400000000000001,1,5000000.0,2500,1,0.1,0.5,10,0,0,0,0.005907462083333333,0.09693882833333334,3.0877655121721014e-07,0.006389658042807189
0.012400000000000001,1,5000000.0,2500,1,0.1,0.5,20,0,0,0,0.005203618333333333,0.00590117,1.2155148753623187e-08,1.029758399999999e-08
0.012400000000000001,1,5000000.0,2500,1,0.1,0.5,30,0,0,0,0.005209754166666667,0.005924334166666666,1.1997963260144912e-08,3.599034216666656e-09
0.012400000000000001,1,5000000.0,2500,1,0.1,0.5,40,0,0,0,0.005196349166666667,0.0058777058333333325,1.2795820121014485e-08,7.669495877536223e-09
0.012400000000000001,1,5000000.0,2500,1,0.1,0.5,60,0,0,0,0.0052157587500000005,0.0058755633333333335,1.2661508298369546e-08,3.9581630666666575e-09
0.012400000000000001,1,5000000.0,2500,1,0.1,2,0,0,0,0,0.0517921,0.144833,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.1,2,10,0,0,0,0.050985499999999996,0.159991,5.024165072314528e-35,0.0
0.012400000000000001,1,5000000.0,2500,1,0.1,2,20,0,0,0,0.0480332,0.173246,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.1,2,30,0,0,0,0.0440274,0.184774,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.1,2,40,0,0,0,0.0391094,0.194557,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.1,2,60,0,0,0,0.027147999999999995,0.2094,1.256041268078632e-35,0.0
0.012400000000000001,1,5000000.0,2500,1,0.1,5,0,0,0,0,0.0982929,0.128815,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.1,5,10,0,0,0,0.09797269999999998,0.147879,2.0096660289258113e-34,0.0
0.012400000000000001,1,5000000.0,2500,1,0.1,5,20,0,0,0,0.0952467,0.163745,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.1,5,30,0,0,0,0.0910699,0.17748700000000003,0.0,8.038664115703245e-34
0.012400000000000001,1,5000000.0,2500,1,0.1,5,40,0,0,0,0.085854,0.189666,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.1,5,60,0,0,0,0.0731371,0.210016,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.1,8,0,0,0,0,0.129675,0.11722899999999999,0.0,2.0096660289258113e-34
0.012400000000000001,1,5000000.0,2500,1,0.1,8,10,0,0,0,0.129358,0.139972,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.1,8,20,0,0,0,0.126493,0.159077,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.1,8,30,0,0,0,0.121834,0.17560300000000004,0.0,8.038664115703245e-34
0.012400000000000001,1,5000000.0,2500,1,0.1,8,40,0,0,0,0.11581999999999999,0.190134,2.0096660289258113e-34,0.0
0.012400000000000001,1,5000000.0,2500,1,0.1,8,60,0,0,0,0.100648,0.214286,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.1,10,0,0,0,0,0.14699,0.11118,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.1,10,10,0,0,0,0.146529,0.13578,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.1,10,20,0,0,0,0.143611,0.156696,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.1,10,30,0,0,0,0.13877,0.17496,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.1,10,40,0,0,0,0.132373,0.191122,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.1,10,60,0,0,0,0.115759,0.218164,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.3,0.5,0,0,0,0,0.0052681979166666676,0.02938109333333333,2.0977765956340583e-08,0.001861125102444693
0.012400000000000001,1,5000000.0,2500,1,0.3,0.5,10,0,0,0,0.005209170833333333,0.005983229166666666,1.1296268921014499e-08,3.2309803036231942e-09
0.012400000000000001,1,5000000.0,2500,1,0.3,0.5,20,0,0,0,0.004980618333333333,0.005028469583333334,8.192246321449276e-08,9.354220096563407e-07
0.012400000000000001,1,5000000.0,2500,1,0.3,0.5,30,0,0,0,0.005219125416666667,0.005909167083333333,1.153402312155795e-08,3.580288821557974e-09
0.012400000000000001,1,5000000.0,2500,1,0.3,0.5,40,0,0,0,0.005218492083333332,0.005897331666666668,1.1949161669384046e-08,3.580949266666661e-09
0.012400000000000001,1,5000000.0,2500,1,0.3,0.5,60,0,0,0,0.005205655833333334,0.005825920833333334,1.3500049616666658e-08,1.4080318207971007e-08
0.012400000000000001,1,5000000.0,2500,1,0.3,2,0,0,0,0,0.0296059,0.149049,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.3,2,10,0,0,0,0.0299705,0.165024,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.3,2,20,0,0,0,0.0290229,0.17793899999999999,0.0,8.038664115703245e-34
0.012400000000000001,1,5000000.0,2500,1,0.3,2,30,0,0,0,0.025894,0.18826299999999999,0.0,8.038664115703245e-34
0.012400000000000001,1,5000000.0,2500,1,0.3,2,40,0,0,0,0.0209638,0.196665,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.3,2,60,0,0,0,0.0168725,0.0693815,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.3,5,0,0,0,0,0.0267112,0.0502262,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.3,5,10,0,0,0,0.0298161,0.05641870000000001,0.0,5.024165072314528e-35
0.012400000000000001,1,5000000.0,2500,1,0.3,5,20,0,0,0,0.0317385,0.0614344,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.3,5,30,0,0,0,0.0329785,0.0657551,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.3,5,40,0,0,0,0.0337424,0.0695948,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.3,5,60,0,0,0,0.0342517,0.0762217,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.3,8,0,0,0,0,0.04867760000000001,0.0558774,5.024165072314528e-35,0.0
0.012400000000000001,1,5000000.0,2500,1,0.3,8,10,0,0,0,0.0494476,0.0634817,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.3,8,20,0,0,0,0.0494708,0.06941,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.3,8,30,0,0,0,0.0490335,0.0742596,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.3,8,40,0,0,0,0.04828180000000001,0.0783363,5.024165072314528e-35,0.0
0.012400000000000001,1,5000000.0,2500,1,0.3,8,60,0,0,0,0.0461282,0.0848064,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.3,10,0,0,0,0,0.0627327,0.05791369999999999,0.0,5.024165072314528e-35
0.012400000000000001,1,5000000.0,2500,1,0.3,10,10,0,0,0,0.0624897,0.0669517,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.3,10,20,0,0,0,0.0614819,0.0738991,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.3,10,30,0,0,0,0.0599615,0.0794746,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.3,10,40,0,0,0,0.05807779999999999,0.0840341,5.024165072314528e-35,0.0
0.012400000000000001,1,5000000.0,2500,1,0.3,10,60,0,0,0,0.0535711,0.0908256,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.6,0.5,0,0,0,0,0.004956701666666666,0.0051866291666666665,7.616712791014492e-08,9.035585984775362e-07
0.012400000000000001,1,5000000.0,2500,1,0.6,0.5,10,0,0,0,0.005205491666666666,0.005963609166666667,1.1798847136231895e-08,4.772554807971009e-09
0.012400000000000001,1,5000000.0,2500,1,0.6,0.5,20,0,0,0,0.005212368749999999,0.0059346649999999996,1.1328137367934806e-08,3.706744695652185e-09
0.012400000000000001,1,5000000.0,2500,1,0.6,0.5,30,0,0,0,0.005199547499999999,0.005846473333333334,1.3657479497826077e-08,2.2996438492753615e-08
0.012400000000000001,1,5000000.0,2500,1,0.6,0.5,40,0,0,0,0.0050854025,0.0053708566666666666,5.6811437967391375e-08,5.595017405797102e-07
0.012400000000000001,1,5000000.0,2500,1,0.6,0.5,60,0,0,0,0.005213727083333334,0.005859929166666666,1.2725577308514513e-08,5.7755076775362215e-09
0.012400000000000001,1,5000000.0,2500,1,0.6,2,0,0,0,0,0.00498154125,0.010230509166666667,1.5505434835054347e-07,4.087381127229493e-05
0.012400000000000001,1,5000000.0,2500,1,0.6,2,10,0,0,0,0.004555192083333334,0.026163207500000004,2.4672668235634064e-07,0.0002152118339393152
0.012400000000000001,1,5000000.0,2500,1,0.6,2,20,0,0,0,0.0046737979166666666,0.02522914583333333,3.0262577237373187e-07,0.000307616423285121
0.012400000000000001,1,5000000.0,2500,1,0.6,2,30,0,0,0,0.005079281666666667,0.006575391666666667,1.2982460750144927e-07,2.6634648325797105e-06
0.012400000000000001,1,5000000.0,2500,1,0.6,2,40,0,0,0,0.005349960833333334,0.058391066666666665,5.779640797101308e-11,5.080398857971025e-07
0.012400000000000001,1,5000000.0,2500,1,0.6,2,60,0,0,0,0.00916597,0.0659929,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.6,5,0,0,0,0,0.0117142,0.0353823,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.6,5,10,0,0,0,0.0136501,0.0417729,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.6,5,20,0,0,0,0.0146992,0.047322,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.6,5,30,0,0,0,0.015393700000000001,0.0523948,3.14010317019658e-36,0.0
0.012400000000000001,1,5000000.0,2500,1,0.6,5,40,0,0,0,0.0159539,0.0570516,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.6,5,60,0,0,0,0.0167134,0.0651117,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.6,8,0,0,0,0,0.013681900000000002,0.0374222,3.14010317019658e-36,0.0
0.012400000000000001,1,5000000.0,2500,1,0.6,8,10,0,0,0,0.0149133625,0.043977970833333324,2.3315217391304596e-14,9.112318840653749e-15
0.012400000000000001,1,5000000.0,2500,1,0.6,8,20,0,0,0,0.015294495833333333,0.04948105416666667,2.0416666666676203e-14,1.1286231884405365e-14
0.012400000000000001,1,5000000.0,2500,1,0.6,8,30,0,0,0,0.0152824,0.054369499999999994,0.0,5.024165072314528e-35
0.012400000000000001,1,5000000.0,2500,1,0.6,8,40,0,0,0,0.015075899999999998,0.0588188,3.14010317019658e-36,0.0
0.012400000000000001,1,5000000.0,2500,1,0.6,8,60,0,0,0,0.024723399999999996,0.254729,1.256041268078632e-35,0.0
0.012400000000000001,1,5000000.0,2500,1,0.6,10,0,0,0,0,0.0181359,0.0800633,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.6,10,10,0,0,0,0.019064,0.0915275,0.0,0.0
0.012400000000000001,1,5000000.0,2500,1,0.6,10,20,0,0,0,0.0179464,0.0995776,0.0,0.0
